movie,title,genres
587,Arlington Road (1999),Thriller
1074,"Autumn Tale, An (Conte d'automne) (1998)",Romance
878,Muppets From Space (1999),Children's|Comedy
1051,"Blair Witch Project, The (1999)",Horror
2230,My Life So Far (1999),Drama
828,Eyes Wide Shut (1999),Drama
2642,Lake Placid (1999),Horror|Thriller
2351,"Wood, The (1999)",Drama
3276,"Velocity of Gary, The (1998)",Comedy|Romance
369,Ghostbusters (1984),Comedy|Horror
370,Ghostbusters II (1989),Comedy|Horror
1378,Drop Dead Gorgeous (1999),Comedy
1192,"Haunting, The (1999)",Horror|Thriller
1640,Inspector Gadget (1999),Action|Adventure|Children's|Comedy
1866,Trick (1999),Romance
1126,Deep Blue Sea (1999),Action|Sci-Fi|Thriller
178,Mystery Men (1999),Action|Adventure|Comedy
622,Runaway Bride (1999),Comedy|Romance
1477,Twin Falls Idaho (1999),Drama
832,"Killing, The (1956)",Crime|Film-Noir
2926,Killer's Kiss (1955),Film-Noir
1382,Spartacus (1960),Drama
1535,Lolita (1962),Drama
2019,Barry Lyndon (1975),Drama
580,"400 Blows, The (Les Quatre cents coups) (1959)",Drama
1085,Jules and Jim (Jules et Jim) (1961),Drama
2913,Vibes (1988),Adventure|Comedy
1689,"Mosquito Coast, The (1986)",Drama
115,"Golden Child, The (1986)",Action|Adventure|Comedy
2516,Brighton Beach Memoirs (1986),Comedy
3290,Assassination (1987),Action
2770,Crimes of the Heart (1986),Comedy|Drama
710,"Color Purple, The (1985)",Drama
2654,"Kindred, The (1986)",Horror
1853,No Mercy (1986),Action|Thriller
3323,Native Son (1986),Drama
1479,Otello (1986),Drama
1854,"Mission, The (1986)",Drama
408,Little Shop of Horrors (1986),Comedy|Horror|Musical
983,"Little Shop of Horrors, The (1960)",Comedy|Horror
2833,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure
2070,"Morning After, The (1986)",Drama|Mystery
1402,Radio Days (1987),Comedy|Drama
2457,From the Hip (1987),Comedy
647,Outrageous Fortune (1987),Comedy|Mystery
2822,"Bedroom Window, The (1987)",Thriller
2655,Deadtime Stories (1987),Horror
3277,Light of Day (1987),Drama
2914,Wanted: Dead or Alive (1987),Action
867,Frances (1982),Drama
3167,Plenty (1985),Drama
1566,Dick (1999),Comedy
2904,"Gambler, The (A Játékos) (1997)",Drama
624,"Iron Giant, The (1999)",Animation|Children's
30,"Sixth Sense, The (1999)",Thriller
1136,"Thomas Crown Affair, The (1999)",Action|Thriller
726,"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller
3211,"Acid House, The (1998)",Comedy|Drama
556,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama
2952,Illuminata (1998),Comedy
2308,Stiff Upper Lips (1998),Comedy
2309,"Yards, The (1999)",Crime|Mystery
155,Bowfinger (1999),Comedy
2418,Brokedown Palace (1999),Drama
1180,Detroit Rock City (1999),Comedy
2900,Alice and Martin (Alice et Martin) (1998),Drama
1144,Better Than Chocolate (1999),Comedy|Romance
3219,Head On (1998),Drama
3426,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary
3384,Cobra (1925),Drama
2938,Never Talk to Strangers (1995),Thriller
1232,Heaven Can Wait (1978),Comedy
2493,"Raven, The (1963)",Comedy|Horror
2494,"Tingler, The (1959)",Horror
1548,Pit and the Pendulum (1961),Horror
3442,"Tomb of Ligeia, The (1965)",Horror
2495,"Masque of the Red Death, The (1964)",Horror
2696,Tales of Terror (1962),Horror
3258,Haunted Honeymoon (1986),Comedy
1422,Cat's Eye (1985),Horror
1454,And Now for Something Completely Different (1971),Comedy
1423,Damien: Omen II (1978),Horror
2824,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror
12,Airplane! (1980),Comedy
1061,Airplane II: The Sequel (1982),Comedy
2521,"American Werewolf in Paris, An (1997)",Comedy|Horror
1062,European Vacation (1985),Comedy
560,Vacation (1983),Comedy
1063,Funny Farm (1988),Comedy
15,Big (1988),Comedy|Fantasy
2967,Problem Child (1990),Comedy
2842,Problem Child 2 (1991),Comedy
786,Little Nemo: Adventures in Slumberland (1992),Animation|Children's
2232,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
235,Tequila Sunrise (1988),Action|Romance|Thriller
1573,"Pelican Brief, The (1993)",Thriller
4,"Christmas Story, A (1983)",Comedy|Drama
1993,Mickey Blue Eyes (1999),Comedy|Romance
1830,Teaching Mrs. Tingle (1999),Comedy|Thriller
2973,Universal Soldier: The Return (1999),Action|Sci-Fi
1604,Universal Soldier (1992),Action|Sci-Fi
3333,Love Stinks (1999),Comedy
2594,Perfect Blue (1997),Animation|Mystery
3459,With Friends Like These... (1998),Comedy
2540,In Too Deep (1999),Action|Thriller
2985,"Source, The (1999)",Documentary
1574,Iron Eagle (1986),Action|War
2799,Iron Eagle II (1988),Action|War
2556,Aces: Iron Eagle III (1992),Action|War
3523,Iron Eagle IV (1995),Action|War
1542,Three Days of the Condor (1975),Thriller
1543,Hamlet (1964),Drama
3465,Male and Female (1919),Adventure|Drama
2338,Medicine Man (1992),Adventure|Romance
3433,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama
2159,On the Ropes (1999),Documentary
3086,Rosie (1998),Drama
423,"13th Warrior, The (1999)",Action|Horror|Thriller
1923,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller
1647,Dudley Do-Right (1999),Children's|Comedy
2347,"Muse, The (1999)",Comedy|Drama
2161,Cabaret Balkan (Bure Baruta) (1998),Drama
3195,"Dog of Flanders, A (1999)",Drama
3363,Lucie Aubrac (1997),Romance|War
3319,"Very Thought of You, The (1998)",Comedy|Romance
3213,Chill Factor (1999),Action|Thriller
765,Outside Providence (1999),Comedy
2835,Bedrooms & Hallways (1998),Comedy|Romance
2417,West Beirut (West Beyrouth) (1998),Drama
603,Stigmata (1999),Thriller
604,Stir of Echoes (1999),Thriller
2986,Best Laid Plans (1999),Crime|Drama
2566,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
2310,"Minus Man, The (1999)",Drama|Mystery
1214,"Adventures of Milo and Otis, The (1986)",Children's
2688,Only Angels Have Wings (1939),Drama
2689,Othello (1952),Drama
2676,Queens Logic (1991),Comedy|Drama
3089,Public Access (1993),Drama|Thriller
1419,Saturn 3 (1979),Adventure|Sci-Fi|Thriller
1030,"Soldier's Story, A (1984)",Drama
3245,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",Horror
3491,Don't Look in the Basement! (1973),Horror
3267,Nightmares (1983),Horror
2449,I Saw What You Did (1965),Thriller
1278,Yellow Submarine (1968),Animation|Musical
73,American Beauty (1999),Comedy|Drama
2029,Stop Making Sense (1984),Documentary
769,Blue Streak (1999),Comedy
1690,For Love of the Game (1999),Comedy|Drama
2815,Caligula (1980),Drama
463,"Hard Day's Night, A (1964)",Comedy|Musical
2907,Splendor (1999),Comedy
2677,Sugar Town (1999),Comedy
1858,"Buddy Holly Story, The (1978)",Drama
1427,Fright Night (1985),Comedy|Horror
3263,Fright Night Part II (1989),Horror
3129,"Separation, The (La Séparation) (1994)",Drama
1553,Barefoot in the Park (1967),Comedy
134,Deliverance (1972),Adventure|Thriller
484,Excalibur (1981),Action|Drama|Fantasy|Romance
2883,Lulu on the Bridge (1998),Drama|Mystery|Romance
488,"Pajama Game, The (1957)",Comedy
1432,Sommersby (1993),Drama|Mystery|Romance
1832,Thumbelina (1994),Animation|Children's
1945,Tommy (1975),Drama|Musical
3314,Hell Night (1981),Horror
1683,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy
1710,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy
1711,Double Jeopardy (1999),Action|Thriller
1926,Jakob the Liar (1999),Drama
1911,Mumford (1999),Comedy
2710,Dog Park (1998),Comedy|Romance
2588,Guinevere (1999),Drama|Romance
3260,"Adventures of Elmo in Grouchland, The (1999)",Children's|Comedy
3365,Simon Sez (1999),Drama
1066,Drive Me Crazy (1999),Comedy|Romance
2355,"Mystery, Alaska (1999)",Comedy
191,Three Kings (1999),Drama|War
1483,"Happy, Texas (1999)",Comedy
3160,New Rose Hotel (1998),Action|Drama
2033,Plunkett & MaCleane (1999),Action|Drama
2794,Romance (1999),Drama|Romance
2777,Alvarez Kelly (1966),Western
2431,And the Ship Sails On (E la nave va) (1984),Comedy|War
2692,"Dark Half, The (1993)",Horror|Mystery
1742,Gulliver's Travels (1939),Adventure|Animation|Children's
2469,Monkey Shines (1988),Horror|Sci-Fi
652,Phantasm (1979),Horror|Sci-Fi
2892,Psycho II (1983),Horror|Thriller
3351,Psycho III (1986),Horror|Thriller
1737,Rain (1932),Drama
2080,Sanjuro (1962),Action|Adventure
902,Random Hearts (1999),Drama|Romance
1800,Superstar (1999),Comedy
215,Boys Don't Cry (1999),Drama
3530,"Five Wives, Three Secretaries and Me (1998)",Documentary
2719,"Grandfather, The (El Abuelo) (1998)",Drama
657,"Limey, The (1999)",Action|Crime|Drama
1568,"Mating Habits of the Earthbound Human, The (1998)",Comedy
3497,Molly (1999),Comedy|Drama
869,Risky Business (1983),Comedy
256,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
842,Body Heat (1981),Crime|Thriller
10,Ferris Bueller's Day Off (1986),Comedy
1415,Year of Living Dangerously (1982),Drama|Romance
582,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
1680,High Plains Drifter (1972),Western
2635,Hang 'em High (1967),Western
3124,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy
1681,Drunken Master (Zui quan) (1979),Action|Comedy
2553,"Conformist, The (Il Conformista) (1970)",Drama
1101,Hairspray (1988),Comedy|Drama
1699,Brief Encounter (1946),Drama|Romance
1857,"Razor's Edge, The (1984)",Drama
1581,Reds (1981),Drama
3348,Return with Honor (1998),Documentary
2718,Time of the Gypsies (Dom za vesanje) (1989),Drama
1102,Days of Heaven (1978),Drama
2569,"Fire Within, The (Le Feu Follet) (1963)",Drama
3031,"Love Bewitched, A (El Amor Brujo) (1986)",Musical
988,"Lady Eve, The (1941)",Comedy|Romance
1740,Sullivan's Travels (1942),Comedy
1741,"Palm Beach Story, The (1942)",Comedy
2314,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama
1550,Niagara (1953),Drama|Thriller
1551,Gilda (1946),Film-Noir
1033,South Pacific (1958),Musical|Romance|War
1969,Flashdance (1983),Drama|Romance
108,Indochine (1992),Drama|Romance
963,"Dirty Dozen, The (1967)",Action|War
3234,Mike's Murder (1984),Mystery
1279,Help! (1965),Comedy|Musical
146,Goldfinger (1964),Action
491,From Russia with Love (1963),Action
774,Dr. No (1962),Action
1576,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
139,"Fistful of Dollars, A (1964)",Action|Western
1436,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller
1651,Home Alone 2: Lost in New York (1992),Children's|Comedy
3406,Penitentiary II (1982),Drama
1437,Someone to Watch Over Me (1987),Action|Crime|Thriller
187,Fight Club (1999),Drama
3510,Beefcake (1999),Drama
1210,"Story of Us, The (1999)",Comedy|Drama
3285,Fever Pitch (1997),Comedy|Romance
2248,Joe the King (1999),Crime|Drama
3296,Julien Donkey-Boy (1999),Drama
2630,"Omega Code, The (1999)",Action
241,"Straight Story, The (1999)",Drama
516,"Bad Seed, The (1956)",Drama|Thriller
517,Time Bandits (1981),Adventure|Fantasy|Sci-Fi
1107,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance
2168,Fitzcarraldo (1982),Adventure|Drama
1673,All That Jazz (1979),Musical
1166,Red Sorghum (Hong Gao Liang) (1987),Drama|War
1167,Crimes and Misdemeanors (1989),Comedy
3207,Bats (1999),Horror|Thriller
626,"Best Man, The (1999)",Drama
781,Bringing Out the Dead (1999),Drama|Horror
3197,Crazy in Alabama (1999),Comedy|Drama
2552,Three to Tango (1999),Comedy|Romance
1590,Body Shots (1999),Drama
3012,"Brother, Can You Spare a Dime? (1975)",Documentary
3281,"Guardian, The (1990)",Horror|Thriller
1046,"Ipcress File, The (1965)",Thriller
3216,On Any Sunday (1971),Documentary
690,Robocop (1987),Action|Crime|Sci-Fi
1209,Robocop 2 (1990),Action|Crime|Sci-Fi
148,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
2085,Melvin and Howard (1980),Drama
691,For Your Eyes Only (1981),Action
1722,Licence to Kill (1989),Action
749,Live and Let Die (1973),Action
2476,Rawhead Rex (1986),Horror|Thriller
694,Thunderball (1965),Action
2202,"City, The (1998)",Drama
2198,"House on Haunted Hill, The (1999)",Horror
2105,Music of the Heart (1999),Drama
161,Being John Malkovich (1999),Comedy
3100,Dreaming of Joseph Lees (1998),Romance
2372,Man of the Century (1999),Comedy
785,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation
2132,My Best Fiend (Mein liebster Feind) (1999),Documentary
3116,Train of Life (Train De Vie) (1998),Comedy|Drama
1313,"Bachelor, The (1999)",Comedy|Romance
591,"Bone Collector, The (1999)",Thriller
631,"Insider, The (1999)",Drama
1563,American Movie (1999),Documentary
2204,Last Night (1998),Thriller
2748,Rosetta (1999),Drama
1511,"They Shoot Horses, Don't They? (1969)",Drama
3354,Battling Butler (1926),Comedy
2478,Bride of Re-Animator (1990),Comedy|Horror
2735,Bustin' Loose (1981),Comedy
1513,Coma (1978),Thriller
174,Creepshow (1982),Horror
2479,Creepshow 2 (1987),Horror
1320,Re-Animator (1985),Horror
1010,Drugstore Cowboy (1989),Crime|Drama
1299,Falling Down (1993),Action|Drama
2481,"Funhouse, The (1981)",Horror
978,"General, The (1927)",Comedy
1804,Piranha (1978),Horror|Sci-Fi
2871,Rough Night in Jericho (1967),Western
3529,Slaughterhouse (1987),Horror
979,"Taming of the Shrew, The (1967)",Comedy
1772,Nighthawks (1981),Action|Drama
54,Yojimbo (1961),Comedy|Drama|Western
3110,Repossessed (1990),Comedy
834,"Omega Man, The (1971)",Sci-Fi
581,Spaceballs (1987),Comedy|Sci-Fi
393,Robin Hood (1973),Animation|Children's
55,Mister Roberts (1955),Comedy|Drama|War
2071,Quest for Fire (1981),Adventure
396,Little Big Man (1970),Comedy|Drama|Western
2138,"Face in the Crowd, A (1957)",Drama
398,Trading Places (1983),Comedy
1717,Meatballs (1979),Comedy
3376,Meatballs Part II (1984),Comedy
3373,Meatballs III (1987),Comedy
3032,Meatballs 4 (1992),Comedy
1213,Dead Again (1991),Mystery|Romance|Thriller
1335,Peter's Friends (1992),Comedy|Drama
2374,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
2423,Experience Preferred... But Not Essential (1982),Drama
2709,Under the Rainbow (1981),Comedy
1453,How I Won the War (1967),Comedy|War
2416,Light It Up (1999),Drama
1842,Anywhere But Here (1999),Drama
802,Dogma (1999),Comedy
1770,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
2274,Pokémon: The First Movie (1998),Animation|Children's
2011,Felicia's Journey (1999),Thriller
3145,Oxygen (1999),Thriller
3350,Where's Marlowe? (1999),Comedy
3339,"Ape, The (1940)",Horror|Sci-Fi
1099,"Commitments, The (1991)",Comedy|Drama
1487,Holiday Inn (1942),Comedy|Musical
961,"Longest Day, The (1962)",Action|Drama|War
1339,Poison Ivy (1992),Thriller
1914,Poison Ivy: New Seduction (1997),Thriller
3429,Ten Benny (1997),Drama
1141,Tora! Tora! Tora! (1970),War
1340,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama
46,"Verdict, The (1982)",Drama
1583,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
660,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
58,Stand and Deliver (1987),Drama
228,Moonstruck (1987),Comedy
1876,"Sandpiper, The (1965)",Drama|Romance
229,Jeremiah Johnson (1972),Western
2141,Repulsion (1965),Thriller
2186,Irma la Douce (1963),Comedy
2014,42 Up (1998),Documentary
1344,Liberty Heights (1999),Drama
994,Mansfield Park (1999),Drama
583,Sleepy Hollow (1999),Horror|Romance
768,"World Is Not Enough, The (1999)",Action|Thriller
170,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama
3503,Home Page (1999),Documentary
3239,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror
457,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy
458,Scrooged (1988),Comedy
986,Harvey (1950),Comedy
1489,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama
2144,Matewan (1987),Drama
1103,Kagemusha (1980),Drama|War
1351,Chushingura (1962),Drama
2194,McCabe & Mrs. Miller (1971),Drama|Western
1934,Maurice (1987),Drama|Romance
105,"Grapes of Wrath, The (1940)",Drama
989,My Man Godfrey (1957),Comedy
475,"Shop Around the Corner, The (1940)",Comedy|Romance
916,"Natural, The (1984)",Drama
1236,Shampoo (1975),Comedy|Romance
1327,"River Runs Through It, A (1992)",Drama
894,Fatal Attraction (1987),Thriller
959,Jagged Edge (1985),Thriller
2041,Stanley & Iris (1990),Drama|Romance
833,Midnight Run (1988),Action|Adventure|Comedy|Crime
14,Awakenings (1990),Drama
2869,Come See the Paradise (1990),Drama|Romance
291,Backdraft (1991),Action|Drama
394,"Fisher King, The (1991)",Comedy|Drama|Romance
1840,"River, The (1984)",Drama
1019,Country (1984),Drama
1841,Places in the Heart (1984),Drama
1582,'Night Mother (1986),Drama
598,End of Days (1999),Action|Thriller
42,Toy Story 2 (1999),Animation|Children's|Comedy
2209,Flawless (1999),Drama
3356,Miss Julie (1999),Drama
2009,Ride with the Devil (1999),Drama|Romance|War
2210,Tumbleweeds (1999),Drama
2378,"Distinguished Gentleman, The (1992)",Comedy
2519,"Hitch-Hiker, The (1953)",Film-Noir
3099,Santa Fe Trail (1940),Drama|Romance|Western
1594,Agnes Browne (1999),Comedy|Drama
1861,"End of the Affair, The (1999)",Drama
3050,"End of the Affair, The (1955)",Drama
2170,Holy Smoke (1999),Drama
2211,"Map of the World, A (1999)",Drama
555,Sweet and Lowdown (1999),Comedy|Drama
3209,Bonfire of the Vanities (1990),Comedy
3154,Broadway Damage (1997),Comedy
1875,Daddy Long Legs (1919),Comedy
2543,Go West (1925),Comedy
1486,"Grand Illusion (Grande illusion, La) (1937)",Drama|War
1963,"Great Santini, The (1979)",Drama
3327,"James Dean Story, The (1957)",Documentary
2848,"Sea Wolves, The (1980)",Action|War
2397,Stealing Home (1988),Drama
2838,Tarzan the Fearless (1933),Action|Adventure
2861,"Three Ages, The (1923)",Comedy
1704,"Two Jakes, The (1990)",Drama
1147,U2: Rattle and Hum (1988),Documentary|Musical
2721,Hell in the Pacific (1968),Drama|War
2185,"Glass Bottom Boat, The (1966)",Comedy|Romance
2172,"Cradle Will Rock, The (1999)",Drama
2278,Deuce Bigalow: Male Gigolo (1999),Comedy
61,"Green Mile, The (1999)",Drama|Thriller
557,"Cider House Rules, The (1999)",Drama
2365,Diamonds (1999),Mystery
2257,"War Zone, The (1999)",Drama
913,"Last Picture Show, The (1971)",Drama
1347,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
3030,Blood on the Sun (1945),Drama|War
456,Anna and the King (1999),Drama|Romance
664,Bicentennial Man (1999),Comedy|Drama|Sci-Fi
1571,Stuart Little (1999),Children's|Comedy
2280,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
1171,Fantasia 2000 (1999),Animation|Children's|Musical
561,Magnolia (1999),Drama
2382,Onegin (1999),Drama
2344,Simpatico (1999),Comedy|Drama
175,Topsy-Turvy (1999),Drama
3488,"Alley Cats, The (1968)",Drama
2970,Boiling Point (1993),Action|Drama
1577,Carnal Knowledge (1971),Drama
131,Easy Rider (1969),Adventure|Drama
2037,"Falcon and the Snowman, The (1984)",Drama
2439,Room at the Top (1959),Drama
3427,Ulysses (Ulisse) (1954),Adventure
920,Any Given Sunday (1999),Drama
495,Man on the Moon (1999),Comedy|Drama
496,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
610,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
2104,Next Friday (1999),Comedy
563,"Hurricane, The (1999)",Drama
1358,Angela's Ashes (1999),Drama
3343,Play it to the Bone (1999),Comedy|Drama
2286,Titus (1999),Drama
1896,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary
2580,"Third Miracle, The (1999)",Drama
3328,Montana (1998),Action|Comedy|Crime|Drama
1685,Snow Falling on Cedars (1999),Drama
23,"Girl, Interrupted (1999)",Drama
2405,Trans (1998),Drama
2149,"Life and Times of Hank Greenberg, The (1998)",Documentary
511,My Dog Skip (1999),Comedy
3307,Supernova (2000),Adventure|Sci-Fi
2150,"Terrorist, The (Malli) (1998)",Drama
519,"Way We Were, The (1973)",Drama
1165,Stalag 17 (1953),Drama|War
1530,"Presidio, The (1988)",Action
1364,Papillon (1973),Drama
2075,Pal Joey (1957),Comedy|Musical|Romance
1520,"Last Detail, The (1973)",Comedy|Drama
1521,Five Easy Pieces (1970),Drama
1950,Dead Calm (1989),Thriller
1024,"Boys from Brazil, The (1978)",Thriller
3140,Black Sunday (La Maschera Del Demonio) (1960),Horror
904,Against All Odds (1984),Romance
3375,"Snows of Kilimanjaro, The (1952)",Adventure
1300,Loaded Weapon 1 (1993),Action|Comedy
870,Fast Times at Ridgemont High (1982),Comedy
1893,"Cry in the Dark, A (1988)",Drama
1146,Batman: Mask of the Phantasm (1993),Animation|Children's
2727,American Flyers (1985),Drama
2436,Voyage of the Damned (1976),Drama
3292,Vampyros Lesbos (Las Vampiras) (1970),Horror
2425,"Star Is Born, A (1937)",Drama
2997,Poison (1991),Drama
1771,Pacific Heights (1990),Thriller
2426,"Draughtsman's Contract, The (1982)",Drama
2438,Carmen (1984),Drama
2998,"Zed & Two Noughts, A (1985)",Drama
1488,Woman in the Dunes (Suna no onna) (1964),Drama
2548,Down to You (2000),Comedy|Romance
3472,Another Man's Poison (1952),Crime|Drama
1032,"Odessa File, The (1974)",Thriller
2886,Seven Chances (1925),Comedy
3424,Smashing Time (1967),Comedy
2189,Where the Buffalo Roam (1980),Comedy
3447,Zachariah (1971),Western
1788,Eye of the Beholder (1999),Thriller
2945,Isn't She Great? (2000),Comedy
2975,"Big Tease, The (1999)",Comedy
2220,"Cup, The (Phörpa) (1999)",Comedy
3416,Santitos (1997),Comedy
2459,Encino Man (1992),Comedy
1036,"Goodbye Girl, The (1977)",Comedy|Romance
2285,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
288,Malcolm X (1992),Drama
494,Sister Act (1992),Comedy|Crime
2462,Sister Act 2: Back in the Habit (1993),Comedy
1357,"Hand That Rocks the Cradle, The (1992)",Thriller
1455,Alive (1993),Drama
1219,Agnes of God (1985),Drama|Mystery
739,Scent of a Woman (1992),Drama
332,Wayne's World (1992),Comedy
875,Wayne's World 2 (1993),Comedy
65,"League of Their Own, A (1992)",Comedy|Drama
263,Patriot Games (1992),Action|Thriller
924,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller
2603,Death Becomes Her (1992),Comedy
294,Far and Away (1992),Drama|Romance
198,Howards End (1992),Drama
926,Singles (1992),Comedy|Drama|Romance
2116,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery
927,White Men Can't Jump (1992),Comedy
780,Buffy the Vampire Slayer (1992),Comedy|Horror
301,Hard-Boiled (Lashou shentan) (1992),Action|Crime
1363,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama
205,"Mariachi, El (1992)",Action|Thriller
1754,Stop! Or My Mom Will Shoot (1992),Action|Comedy
743,Forever Young (1992),Adventure|Romance|Sci-Fi
1367,"Cutting Edge, The (1992)",Drama
1044,Of Mice and Men (1992),Drama
2409,Bad Lieutenant (1992),Crime|Drama
1270,Scream 3 (2000),Horror|Mystery|Thriller
1302,Single White Female (1992),Action
2016,"Boondock Saints, The (1999)",Action|Comedy
2628,Gun Shy (2000),Comedy
3300,Beloved/Friend (Amigo/Amado) (1999),Drama
1243,"Baby, The (1973)",Horror
2176,"Brandon Teena Story, The (1998)",Documentary
1663,Different for Girls (1996),Comedy
3345,Minnie and Moskowitz (1971),Action
1222,They Might Be Giants (1971),Comedy|Romance
1368,"Beach, The (2000)",Adventure|Drama
2520,Snow Day (2000),Comedy
2787,"Tigger Movie, The (2000)",Animation|Children's
3329,Cotton Mary (1999),Drama
2557,Not One Less (Yi ge dou bu neng shao) (1999),Drama
1967,"Big Combo, The (1955)",Film-Noir
2675,Conceiving Ada (1997),Drama|Sci-Fi
3172,Eaten Alive (1976),Horror
3301,Raining Stones (1993),Drama
351,To Sir with Love (1967),Drama
319,Boiler Room (2000),Drama
2550,Hanging Up (2000),Comedy|Drama
667,Pitch Black (2000),Action|Sci-Fi
1154,"Whole Nine Yards, The (2000)",Comedy|Crime
2047,Beautiful People (1999),Comedy
3222,Black Tar Heroin: The Dark End of the Street (1999),Documentary
2512,Blue Collar (1978),Crime|Drama
3174,Bluebeard (1944),Film-Noir|Horror
2950,"Circus, The (1928)",Comedy
1350,City Lights (1931),Comedy|Drama|Romance
915,"Flamingo Kid, The (1984)",Comedy|Drama
2956,"Dog's Life, A (1920)",Comedy
2544,"Kid, The (1921)",Action
3189,"Man from Laramie, The (1955)",Western
3274,Class Reunion (1982),Comedy
2839,"Big Trees, The (1952)",Action|Drama
1684,Reindeer Games (2000),Action|Thriller
1527,Wonder Boys (2000),Comedy|Drama
2578,Deterrence (1998),Thriller
2987,Judy Berlin (1999),Drama
2221,Mifune (Mifunes sidste sang) (1999),Comedy|Romance
3380,3 Strikes (2000),Comedy
1691,Drowning Mona (2000),Comedy
2889,"Next Best Thing, The (2000)",Comedy|Drama
1361,What Planet Are You From? (2000),Comedy|Sci-Fi
2124,Beyond the Mat (2000),Documentary
1473,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
2148,"Year My Voice Broke, The (1987)",Drama
1529,Splendor in the Grass (1961),Drama
3246,My Tutor (1983),Drama
3006,"Killing of Sister George, The (1968)",Drama
82,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3119,Jail Bait (1954),Crime|Drama
3474,I'll Never Forget What's 'is Name (1967),Comedy|Drama
2564,For All Mankind (1989),Documentary
2503,Cross of Iron (1977),War
1042,Bride of the Monster (1956),Horror|Sci-Fi
992,Born Yesterday (1950),Comedy
1365,Birdy (1984),Drama|War
3275,And God Created Woman (1988),Comedy|Drama|Romance
3414,Blood Feast (1963),Horror
2742,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's
3008,Color Me Blood Red (1965),Horror
531,Never Cry Wolf (1983),Drama
3166,"Perils of Pauline, The (1947)",Comedy
1532,"Raisin in the Sun, A (1961)",Drama
2488,Two Thousand Maniacs! (1964),Horror
3320,"Closer You Get, The (2000)",Comedy|Romance
1789,Mission to Mars (2000),Sci-Fi
2414,"Ninth Gate, The (2000)",Thriller
2093,East-West (Est-ouest) (1999),Drama|Romance
340,Defending Your Life (1991),Comedy|Romance
1072,Breaking Away (1979),Drama
887,Hoosiers (1986),Drama
854,Bull Durham (1988),Comedy
1000,Dog Day Afternoon (1975),Comedy|Crime|Drama
348,American Graffiti (1973),Comedy|Drama
935,"Asphalt Jungle, The (1950)",Crime|Film-Noir
1075,"Searchers, The (1956)",Western
1885,Where Eagles Dare (1969),Action|Adventure|War
3334,"Devil's Brigade, The (1968)",War
2722,"Big Country, The (1958)",Romance|Western
1775,Betrayed (1988),Drama|Thriller
2441,Bound for Glory (1976),Drama
2523,"Bridge at Remagen, The (1969)",Action|War
3521,Daughters of the Dust (1992),Drama
633,Destination Moon (1950),Sci-Fi
3476,Hangmen Also Die (1943),Drama|War
